id,price_tnd,price_eur,location,city,governorate,Area,pieces,room,bathroom,age,state,latt,long,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
f86cf6ec-536b-40cd-abd3-26809f0ea29a,,,Mansourah,Kairouan Ville,Kairouan,380,5,5,3,5-10 ,2,35.6543584,10.0738994,126.682277325132,0,0,0,0,0,0,0,0,1,1,1
9ee61a42-3c7a-4213-b2c2-77d441c1845b,,,Grombalia,,Nabeul,380,5,4,2,10-20 ,1,36.6,10.5,42.0061420642042,0,0,0,0,0,0,0,0,0,0,1
b721ccf6-0866-4304-9afc-e630983ede7d,630000,195300,Hammamet,Hammamet,Nabeul,379,5,4,2,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
00d1e522-d759-43de-8801-b294105cfc80,350000,108500,Cité El Hidhab,Fouchana,Ben Arous,379,5,4,2,5-10 ,0,36.70107,10.16982,11.6117432152908,1,0,0,0,0,0,0,0,0,0,0
2769c9cc-d157-4beb-841e-5a56a1c4ad60,550000,170500,Hammamet Nord,Hammamet,Nabeul,378,5,4,2,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,1,1,0,0,0,0,0,0
40402bc6-ad6d-4948-a58e-e3059e292fdc,730000,226300,El Haouaria,,Nabeul,376,5,3,1,5-10 ,1,37.05,11.016667,96.6045914583002,1,0,0,1,1,1,0,1,1,1,1
f2170570-4af5-4d05-a3cb-731d4597d3d7,730000,226300,El Haouaria,,Nabeul,376,5,3,1,5-10 ,1,37.05,11.016667,96.6045914583002,1,0,0,1,1,1,0,1,1,1,1
fd85e83f-b7f8-4f6b-a863-1d588ab4ed09,1900000,589000,Gammarth,La Marsa,tunis,375,5,4,3,,1,36.876389,10.325278,17.7221901283016,1,0,0,1,0,0,0,0,1,1,1
31da3ef3-6b40-4fd1-a496-64e19edde52d,1350000,418500,Les Jardins de Carthage,Le Kram,tunis,372,5,3,2,,1,36.8325498,10.3124463,14.8369415778658,1,0,0,0,0,0,0,0,1,0,0
fcfabe44-b4da-44c1-9ab6-1159dbe94d7c,950000,294500,Yasmine Hammamet,Hammamet,Nabeul,372,5,3,2,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
4fd94351-24fd-417a-9f36-d31217856702,950000,294500,La Manouba,La Manouba,La Manouba,370,5,3,2,,1,36.77855,10.05538,14.3537727228831,1,0,0,0,0,0,0,0,1,1,1
9eaa22eb-cfad-43b2-add6-d20b53adf82b,950000,294500,Hammamet Nord,Hammamet,Nabeul,370,5,4,3,,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,0,1,1
bfbf7fd1-d40d-420a-9a58-1d2235f3be80,875000,271250,Hammamet Nord,Hammamet,Nabeul,370,5,4,3,,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
fd295e93-0466-4042-b460-995dd3c5a4de,870000,269700,Hammamet,Hammamet,Nabeul,370,5,4,2,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
c3970122-02c5-426d-8b9a-33d07d278d27,760000,235600,Hergla,, Sousse,370,5,4,4,0,2,36.0301,10.5079,92.3583836319928,1,0,0,0,0,0,0,0,1,1,1
e76b02ef-6bf0-424d-8580-75ccf59d8fbc,,,Hammamet Nord,Hammamet,Nabeul,370,5,5,3,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,0,1,0,0,1,1,1
5a146534-87ea-4779-bf36-154315a573e7,1549000,480190,Bizerte,,Bizerte,369,5,4,2,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
3d6bd6cb-95ae-4db6-9d52-e794f99b83b7,1549000,480190,Bizerte,,Bizerte,369,5,4,2,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
a97dbb89-e668-4bf4-b1fb-768e7b50d8df,,,Sidi Daoued,La Marsa,tunis,369,5,4,3,5-10 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
34e27dd2-ba2e-4901-b6ea-13cd99de2c83,1100000,341000,Gammarth,La Marsa,tunis,367,5,3,2,,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,1,0,0,1,1,1
986c4be6-b110-4d6d-9cee-425450b84366,1400000,434000,Hammamet Nord,Hammamet,Nabeul,366,5,4,4,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,0,1,1,0,0,0,1,1
04e4015f-0598-40fb-9168-d8eb70b1913d,1250000,387500,Les Jardins de Carthage,Le Kram,tunis,365,5,4,3,0,2,36.833333,10.316667,15.3139811663917,1,0,1,0,0,0,1,0,1,1,1
78852dcf-8165-4aea-a22a-ea001a775a7d,840000,260400,Hammamet,Hammamet,Nabeul,365,5,4,2,,1,36.40108,10.61457,65.4597220191691,0,0,1,0,0,1,0,0,1,1,1
11f28a0a-3afc-43be-9c83-0dcd0562afaf,390000,120900,Medjez El Bab,,Béja,365,5,3,2,5-10 ,2,36.6749338,9.2973502,99.3646480360422,1,0,0,0,0,0,0,0,1,0,0
c45ff79e-c803-46ce-9570-647883350efe,390000,120900,Medjez El Bab,,Béja,365,5,3,2,5-10 ,2,36.6749338,9.2973502,99.3646480360422,1,0,0,0,0,0,0,0,1,0,0
b2dd49ec-dab1-4b42-8979-48737ec4b782,,,Kélibia,,Nabeul,365,5,3,2,0,2,36.8493,11.0918,101.328751226941,1,0,0,0,1,0,0,0,1,0,1
628b683b-5e43-4cdb-8ba1-e8972a19c761,950000,294500,Yasmine Hammamet,Hammamet,Nabeul,364,5,4,1,,,36.374884,10.535237,61.4495414736115,0,0,0,0,0,0,0,0,0,1,1
5b118975-6e8d-4fb6-89d7-262a5338b795,720000,223200,Gammarth,La Marsa,tunis,364,5,4,1,,1,36.917739,10.288893,17.051905570475,1,0,0,0,0,1,0,0,1,1,1
89990ef5-c406-4199-9910-2e64d46f96ee,1520000,471200,Bizerte,,Bizerte,362,5,4,2,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
6100abcf-4d1b-4e8b-ad81-e80227ecf3d2,1520000,471200,Bizerte,,Bizerte,362,5,4,2,0,2,37.266667,9.866667,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
56e9c57e-fab5-4dd0-af85-5693181a4924,1400000,434000,Gammarth Supérieur,La Marsa,tunis,360,5,4,3,,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,1,0,0,1,1,1
8cb6e097-f6cc-4cfa-b6ac-2dfe975f392f,1330000,412300,Gammarth Supérieur,La Marsa,tunis,360,5,4,3,,1,36.8931787,10.3099394,17.1442862379442,0,0,0,1,0,1,0,0,1,1,1
0738cd84-1072-400f-8162-2b556cdb2df2,870000,269700,Hammamet,Hammamet,Nabeul,360,5,4,2,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
aa6d8d62-ff70-415f-a9b7-c0f9c5fbc727,800000,248000,Beni Khiar,Beni Khiar,Nabeul,360,5,4,4,1-5 ,2,36.4516378913225,10.7777684020996,76.8208008127658,1,0,0,1,0,1,0,1,1,1,1
a5ab62f5-e863-4b91-a995-2f65bea3da7d,650000,201500,La Soukra,La Soukra,Ariana,360,5,4,3,,1,36.88833,10.27417,13.6515294537323,0,0,0,0,0,0,0,0,1,1,1
00fce3b1-0521-450a-9207-1d3175a8fbd2,565000,175150,La Soukra,La Soukra,Ariana,357,5,4,3,1-5 ,1,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,0,0,0
19caad11-0f0b-4791-9da7-867d7daf0e90,1800000,558000,Les Berges Du Lac 2,La Marsa,tunis,350,5,3,4,,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,1,1,0,1,1,1
998e6429-545d-43dc-ac3a-7d1266e86ff0,1600000,496000,Gammarth Supérieur,La Marsa,tunis,350,5,4,3,1-5 ,1,36.876389,10.325278,17.7221901283016,1,0,1,1,0,0,0,0,1,1,1
ddbbcdfd-c4e3-4692-80ff-ce368ebae937,1200000,372000,Hammamet Nord,Hammamet,Nabeul,350,5,4,4,,2,36.40108,10.61457,65.4597220191691,1,0,0,1,1,1,0,0,1,1,1
12708a92-f392-4369-8273-4fbdc06587ac,1200000,372000,Hammamet Nord,Hammamet,Nabeul,350,5,3,3,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,1,1,1,0,0,0,1,1
f5ccf49b-decb-40fb-b004-1b9502dfcae9,1200000,372000,Gammarth Village,La Marsa,tunis,350,5,4,2,0,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,0,1,0,0
3f085920-5527-4eff-8420-6b16c0a523f3,980000,303800,El Menzah 9,El Menzah,tunis,350,5,4,3,5-10 ,1,36.845235,10.164723,4.6317218774898,1,0,0,0,0,1,0,0,1,1,1
97a0a9ed-b6c4-4578-a98c-e957e386f588,950000,294500,Chotrana 3,La Soukra,Ariana,350,5,4,4,,1,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,0,1,1,1
74add2fc-fdaa-48e7-90fc-cae845fbd732,950000,294500,Hammamet,Hammamet,Nabeul,350,5,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,1,1,0,0,1,1,1
79827923-c18a-4550-a91a-275d8a7a2db9,950000,294500,Hammamet,Hammamet,Nabeul,350,5,4,5,0,2,36.40108,10.61457,65.4597220191691,1,0,1,0,1,1,0,0,1,1,1
b7d443c3-cedf-4fd7-8156-4fecda24a2b8,950000,294500,Hammamet Nord,Hammamet,Nabeul,350,5,4,3,0,2,36.40108,10.61457,65.4597220191691,0,0,0,0,1,1,0,0,0,0,0
36c79394-30bf-455b-ab9d-1e727b9809f1,950000,294500,Hammamet Nord,Hammamet,Nabeul,350,5,4,2,,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
7004e054-6244-487a-95c0-76975a62dc8f,920000,285200,Hammamet,Hammamet,Nabeul,350,5,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,1,1,0,0,1,1,1
e9a1a0fc-001b-4e56-a373-fb8be2579f35,920000,285200,Hammamet,Hammamet,Nabeul,350,5,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
85311618-a8e6-45b4-a59b-a1f9269abba8,920000,285200,Hammamet,Hammamet,Nabeul,350,5,4,4,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
f324ca44-4ab7-4ccf-8131-2a70c48177d2,800000,248000,La Soukra,La Soukra,Ariana,350,5,3,4,1-5 ,1,36.883333,10.25,11.3450822580238,1,0,1,0,0,0,0,0,1,1,1
23e8ef58-ae5e-4548-adf4-a787d8b4c2b6,685000,212350,Hammamet Nord,Hammamet,Nabeul,350,5,4,3,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,1,1,1,0,0,0,0,0
684c2a46-9f3e-495c-a85f-596d6d99868e,560000,173600,Hammamet,Hammamet,Nabeul,350,5,4,2,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,0,0,0
a4bc55d4-0a2e-4e73-8d82-b41c412b2b61,450000,139500,Cité El Wafa,Nabeul,Nabeul,350,5,4,3,0,2,36.4397890722236,10.6928213012695,69.5757031371559,0,0,0,0,0,1,0,0,0,0,0
180ab43d-1879-4fd8-9d3a-b2850d14491e,239000,74090,Djerba,Djerba,Djerba,350,5,4,1,,2,33.8075978,10.8451467,336.063533301856,1,0,0,0,0,1,0,0,0,0,0
4e161f04-499f-4d72-97be-ed1f0a701d72,145000,44950,El Haouaria,,Nabeul,350,5,4,2,5-10 ,1,37.04479364415,10.9991575395508,94.5764124912842,1,0,0,0,0,0,0,0,0,0,0
85e90e80-a2e7-4e7f-bb49-ee7f242df072,,,El Mourouj 2,El Mourouj,Ben Arous,350,5,4,1,5-10 ,0,36.6938694,10.2622167,15.2468224381805,1,0,0,0,1,0,0,0,0,0,0
1bc68cdc-c260-4bd4-b58d-0964b43c23bd,,,Gammarth,La Marsa,tunis,350,5,3,3,5-10 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,1,0,0,1,1,1
e6010caf-b0f2-4afa-82f0-29091a1b5510,,,Les Berges Du Lac 1,La Marsa,tunis,350,5,4,3,0,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1,1
1e3f241d-af00-49fd-82bb-d59cef860bb3,950000,294500,Hammamet,Hammamet,Nabeul,345,5,4,3,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,0,1,1
84e9f996-6f03-4156-9fd3-0f9ef14ce932,270000,83700,Essaltania,Sakiet Eddaier,Sfax,345,5,3,1,1-5 ,2,34.7935156032218,10.8119290161133,230.980626687431,1,0,0,0,0,0,0,0,1,0,0
f639fd99-934b-4b04-b439-a3102e048cc4,890000,275900,Les Jardins de Carthage,Le Kram,tunis,344,5,4,3,,1,36.8555704,10.291834,13.3921571408067,1,0,0,0,0,0,0,0,0,0,0
01a7f0b8-aacd-4af9-849a-ca6e0cf10a8a,260000,80600,Ariana,Ariana Ville,Ariana,343,5,4,1,,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,0,0
3d5af1ba-bda2-4a03-b44a-60f6384a8ba4,209000,64790,Midoune,Midoun,Djerba,342,5,3,1,,2,33.866667,10.85,329.885067333887,0,0,0,0,0,1,0,0,0,0,0
c05c39af-b4ec-4993-b452-132993071c71,,,Hammamet,Hammamet,Nabeul,342,5,4,3,1-5 ,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,0,1,0
d458a79b-a721-4446-9546-720980150ea9,1100000,341000,La Soukra,La Soukra,Ariana,340,5,6,2,,,36.88833,10.27417,13.6515294537323,0,0,0,0,0,1,0,0,0,0,0
8861663a-3c76-4108-b4ed-a31267f28fe5,650000,201500,Bab Bhar,Tunis,tunis,340,5,4,2,,1,34.1236949574356,9.16396484375002,315.084027307826,0,0,0,0,0,0,0,0,1,0,0
8f3bfa5f-4a81-4e5a-a0a7-d679265c8da7,625000,193750,Hammam Lif,Hammam Lif,Ben Arous,340,5,4,2,,1,36.7311,10.3277,18.230347164571,0,0,0,0,0,0,0,0,0,1,0
e6435387-5a1a-416c-9118-7a6cc0266c72,620000,192200,Yasmine Hammamet,Hammamet,Nabeul,340,5,3,3,1-5 ,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,0,1,0
ef40c027-d05c-4c69-a285-c18b8f4ecab3,530000,164300,Cité El Wafa,Nabeul,Nabeul,340,5,3,1,0,2,36.45056,10.73505,72.8250683705131,0,0,0,0,0,0,0,0,1,1,1
926f34c3-df4b-4b13-a3d1-d4eef0b6f393,1600000,496000,Les Jardins de Carthage,Le Kram,tunis,338,5,4,3,0,2,36.8496291786654,10.3053534089209,14.5580311808492,1,0,1,0,0,1,1,0,1,1,1
c31b9801-4825-4a5f-8674-4d13834c4549,680000,210800,Hammamet Nord,Hammamet,Nabeul,335,5,4,2,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,1,1,0,0,1,0,0
b6fa37cf-56fa-431a-a7bc-ea0c2d147fb2,680000,210800,Hammamet,Hammamet,Nabeul,335,5,4,4,0,1,36.3665171154852,10.52626953125,61.5298053200285,1,0,0,1,1,1,0,0,0,1,1
e9d3d157-2a40-4d07-b77b-f779f358480b,665000,206150,Hammamet,Hammamet,Nabeul,335,5,3,2,0,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
9c33fcc9-26cf-4613-8614-a7bf0170fe90,430000,133300,El Corniche,,Bizerte,335,5,3,2,1-5 ,1,37.191062,10.20872,42.1948662511702,1,0,0,0,0,0,0,0,1,0,1
367f5b0f-432b-49ba-bd3c-074ebaccb241,,,Cité Ennasr,Mnihla,Ariana,335,5,5,4,,2,36.8567806,10.1157421,9.15165203481795,1,0,1,0,0,0,0,0,1,1,1
7844043f-58ec-4207-9f4e-528326163f5f,570000,176700,Mahdia Ville,Mahdia Ville,Mahdia,333,5,4,1,,,35.5044,11.0661,172.990038100651,1,0,0,0,0,0,0,0,0,0,0
ba68c4a8-671a-4994-86b1-5406c8f42983,365000,113150,Borj Cedria,Hammam Chatt,Ben Arous,331,5,4,2,10-20 ,1,36.658969,10.405946,29.7217958814648,1,0,0,0,0,0,0,0,1,1,0
01ca092a-77d4-46dd-859e-46b17322edb0,1390000,430900,El Menzah 5,Ariana Ville,Ariana,330,5,4,3,"10,20",0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0,0
2b9fb3a5-ae23-4461-b38c-0116b00022e2,1250000,387500,La Soukra,La Soukra,Ariana,330,5,4,2,,,36.88833,10.27417,13.6515294537323,1,0,0,0,0,1,1,0,1,0,0
fc4b04fd-15b9-4b66-8813-5ce76bf3b774,950000,294500,Hammamet,Hammamet,Nabeul,330,5,4,4,,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
613aa09d-2a80-47e6-93e5-3e0f41dc9a2e,870000,269700,Hammamet Nord,Hammamet,Nabeul,330,5,4,3,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
ee617361-733e-4cdd-b3f1-a128d9a03632,760000,235600,La Soukra,La Soukra,Ariana,330,5,4,3,,1,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,1,1,1
f812def3-ebd0-48fe-b7db-fddb40d5b3cf,700000,217000,La Soukra,La Soukra,Ariana,330,5,4,2,,,36.88833,10.27417,13.6515294537323,1,0,0,0,0,0,0,0,1,0,0
a8f29ee8-f729-4c2d-a221-2dbad660c0e7,580000,179800,Midoune,Midoun,Djerba,330,5,3,3,,2,33.866667,10.85,329.885067333887,0,0,0,0,0,1,0,0,0,1,0
ef4687a4-bfab-4bdc-b41c-680578f3b2d4,,,Djerba,Djerba,Djerba,330,5,4,4,,,33.8075978,10.8451467,336.063533301856,1,0,0,0,0,1,0,0,1,1,1
1ca84430-0d69-4576-aede-c5bd330571dd,,,Djerba,Djerba,Djerba,330,5,4,4,0,2,33.8122122492893,10.9869803577541,339.314748438023,1,0,0,0,0,1,0,0,1,0,1
305f0ed2-3403-49ea-aff7-64a270f547c5,,,La Marsa,,tunis,330,5,4,2,,,36.84522,10.27263,10.9833647391776,0,0,0,0,0,0,1,0,1,1,1
81181d75-bad8-460d-a2c8-abc24bdd5f47,,,El Mourouj 2,El Mourouj,Ben Arous,328,5,4,1,,1,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,0,0,0
ae714138-ece5-4ee9-8f4e-c18de7f18004,1771000,549010,Les Berges Du Lac 2,La Marsa,tunis,327,5,4,4,0,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
378ba343-020b-4a8c-a8f0-a3f509c9f67e,,,Les Jardins de Carthage,Le Kram,tunis,327,5,4,4,0,2,36.833333,10.316667,15.3139811663917,0,0,1,0,1,1,1,0,1,1,1
544a7c84-14b6-4e94-a5fa-d07b58202b9e,400000,124000,Raf Raf,,Bizerte,326,5,4,,,,37.1303,9.7506777,59.6022901500191,1,0,0,1,1,0,0,0,0,0,0
73bd2eb9-0910-4d2d-89eb-67841ac8c66f,,,Zaghouan,,Zaghouan,322,5,3,2,1-5 ,2,36.8578827,10.2733997,11.6635480877736,1,0,0,0,1,0,0,0,1,0,1
97e2afb0-dcb5-47fa-aa27-f5e3ef38b6ad,,,Zaghouan,,Zaghouan,322,5,3,2,1-5 ,2,36.8578827,10.2733997,11.6635480877736,1,0,0,0,1,0,0,0,1,0,1
30b2499f-84c3-4023-8e35-fb4012861021,590000,182900,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,321,5,4,3,,1,36.8625,10.19556,6.32498837542227,1,0,1,0,1,0,1,0,1,1,1
28fe168c-153b-4df9-a7f8-1c41eb8c3233,1550000,480500,Les Berges Du Lac 2,La Marsa,tunis,320,5,4,4,0,2,36.876389,10.325278,17.7221901283016,1,0,1,1,0,0,1,0,1,1,1
6d9970de-0f35-45bd-a1d8-1f99f33d4056,1550000,480500,Les Berges Du Lac 2,La Marsa,tunis,320,5,4,4,0,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
c4f644d2-30a1-45e3-9b81-71ef3d48c619,1530000,474300,Les Berges Du Lac 2,La Marsa,tunis,320,5,4,5,0,2,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
985524c9-7faa-4cd0-b159-0a60b3020386,867000,268770,Hammamet,,Nabeul,320,5,4,1,,,36.40662,10.5673,61.2642183574195,0,0,0,0,0,1,0,0,0,1,0
b556edcd-8b94-49f9-a90f-67ad71024354,680000,210800,Djerba,Djerba,Djerba,320,5,4,4,5-10 ,1,33.8075978,10.8451467,336.063533301856,0,0,0,0,0,1,0,0,1,1,0
3b9f5f69-d169-496b-bb8c-044a1ffc3fae,,,Cité Rmila 2,La Marsa,tunis,320,5,3,1,10-20 ,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
841ba44f-e00e-4a09-890c-4c2d5dab3864,,,La Soukra,La Soukra,Ariana,317,5,4,2,,,36.88833,10.27417,13.6515294537323,1,0,0,0,0,1,0,0,0,0,0
6adac5c2-da75-4c5e-b6fe-fede19fbe902,400000,124000,Soliman,,Nabeul,315,5,3,1,5-10 ,2,33.8869,9.5375,327.765254316544,0,0,0,0,0,0,0,0,1,1,1
3c634a33-95f6-456e-a0e9-ed3e73f3f175,500000,155000,Sousse Riadh,Sousse Riadh, Sousse,314,5,4,2,,1,35.81433,10.63392,119.603210703078,1,0,0,0,0,0,0,0,1,1,1
42825864-2629-46cc-8b85-a35244edcf4b,1650000,511500,Gammarth Village,La Marsa,tunis,310,5,4,4,1-5 ,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
2c1e435a-9abd-4334-9c9d-9e070fd2f2d9,1500000,465000,La Soukra,La Soukra,Ariana,310,5,4,4,0,2,36.883333,10.25,11.3450822580238,1,0,1,0,0,1,1,0,1,1,1
a3cc737b-32ed-41cd-8418-ab978ac3a69c,870000,269700,Hammamet,Hammamet,Nabeul,310,5,4,6,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
bf508611-c5c7-420e-b9b8-6fe5f8816861,805000,249550,La Soukra,La Soukra,Ariana,310,5,4,2,0,1,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,0,1,1,1
30e4ed6d-4be9-460e-8577-86d16457fed1,750000,232500,Gammarth,La Marsa,tunis,310,5,4,2,5-10 ,1,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0,0
d82d4da3-d02e-43f0-8f0f-09a58945fa79,,,Hammamet,Hammamet,Nabeul,310,5,4,2,,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
e3450a63-caa0-4b7a-928c-e3e79de7ca93,,,El Kabaria 1,El Kabaria,tunis,307,5,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0
ad96179d-4304-4632-b554-71acbbf9246a,689000,213590,Hammamet,Hammamet,Nabeul,304,5,3,2,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,0,1,1,1
7d46cf73-3807-415b-a118-43d0259a6fab,380000,117800,Hammam El Ghezaz,,Nabeul,300,5,4,1,,2,36.930637,11.048549,97.3613495569525,1,0,0,1,1,0,0,1,1,0,1
609c9858-a215-498d-9e2a-503cc2699f80,1600000,496000,La Soukra,La Soukra,Ariana,300,5,4,3,,1,36.88833,10.27417,13.6515294537323,1,0,0,0,0,0,0,0,0,0,1
9bfb6414-38dc-4338-8f63-8221e8c67540,1500000,465000,Chotrana 2,La Soukra,Ariana,300,5,3,3,0,2,36.883333,10.25,11.3450822580238,1,0,0,0,0,1,0,0,1,1,1
62c972fc-4fd9-4001-9bc2-3a4bd939c803,1500000,465000,Les Berges Du Lac 2,La Marsa,tunis,300,5,4,4,5-10 ,1,36.876389,10.325278,17.7221901283016,1,0,1,0,0,0,0,0,0,0,0
aad72e62-c9d1-46cb-879d-6ca5aceeb018,1428000,442680,Hammamet Nord,Hammamet,Nabeul,300,5,4,,,,36.40726,10.62247,65.6568282710666,1,0,0,1,0,1,0,1,0,1,1
4cde65a2-baa4-4f35-8c14-517e2928c590,1300000,403000,La Marsa,La Marsa,tunis,300,5,4,3,,1,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
64d62857-b37d-4e13-9eb2-213f7b5303a0,1100000,341000,Hammamet Nord,Hammamet,Nabeul,300,5,4,2,,2,36.40108,10.61457,65.4597220191691,1,0,0,1,0,1,0,0,1,1,1
6e85b046-eb90-4578-8245-537380fc1efd,1080000,334800,La Soukra,La Soukra,Ariana,300,5,4,4,0,2,36.88833,10.27417,13.6515294537323,1,0,0,0,0,1,0,0,1,1,1
3cad884f-0cd9-4fdd-a932-8185b99f30b8,1050000,325500,Hammamet Nord,Hammamet,Nabeul,300,5,4,2,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
3574bcb8-1359-475f-a9ff-2fae8d72cfc9,990000,306900,Hammamet,Hammamet,Nabeul,300,5,4,2,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
fe362af9-6749-4f49-bbf5-4723cbfe8c1c,980000,303800,Sahloul,Sousse Ville, Sousse,300,5,4,2,0,2,35.840333,10.594322,115.211368203197,0,0,0,0,0,0,0,0,1,0,0
46350346-c850-4326-9545-17e0d65176da,950000,294500,Cité el Ghazela,Raoued,Ariana,300,5,4,2,10-20 ,1,36.954444,10.191389,16.228614774176,1,0,0,0,0,1,0,0,1,1,1
155f9128-5730-4cdc-9872-39cd348ddec0,950000,294500,Yasmine Hammamet,Hammamet,Nabeul,300,5,4,3,0,2,36.40108,10.61457,65.4597220191691,0,0,1,0,0,1,0,0,1,1,1
2010dbc4-c71a-455b-8185-ed188db77c59,950000,294500,Hammamet,Hammamet,Nabeul,300,5,4,4,0,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
ef51753b-7d5a-4c82-b37a-9de95b0a6c29,950000,294500,Hammamet,Hammamet,Nabeul,300,5,4,2,,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
21caf96c-0e12-4aee-bdef-0377db0cd31e,940000,291400,Hammamet Nord,Hammamet,Nabeul,300,5,4,3,0,2,36.419773,10.661894,68.1327730498967,0,0,0,0,0,1,0,0,1,1,1
9105d562-a70a-4b32-898e-28871091a9ec,940000,291400,Hammamet,Hammamet,Nabeul,300,5,4,3,0,2,36.40108,10.61457,65.4597220191691,0,0,1,0,0,1,0,0,1,1,1
8c49581b-58f8-4c59-8054-4424ecd40c22,930000,288300,Ennasr,,Kairouan,300,5,4,2,,,35.40851,10.02891,153.975482915698,1,0,0,0,0,0,0,0,1,1,1
5ea8d554-c873-424e-a09e-473f0c710f02,870000,269700,Hammamet,Hammamet,Nabeul,300,5,4,3,1-5 ,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,0,1,0
7ade1662-746d-4963-b107-3880c1b3a620,850001,263500.31,Hammamet,Hammamet,Nabeul,300,5,4,2,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
e14644da-be0e-4491-ae3b-d17ee5c9bc2e,850000,263500,Hammamet,Hammamet,Nabeul,300,5,4,3,,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
